"","county_fips","state_name","county_name","votes_gop","votes_dem","total_votes","diff","per_gop","per_dem","per_point_diff","trump16","clinton16","otherpres16","romney12","obama12","otherpres12","demsen16","repsen16","othersen16","demhouse16","rephouse16","otherhouse16","demgov16","repgov16","othergov16","repgov14","demgov14","othergov14","total_population","cvap","white_pct","black_pct","hispanic_pct","nonwhite_pct","foreignborn_pct","female_pct","age29andunder_pct","age65andolder_pct","median_hh_inc","clf_unemploy_pct","lesshs_pct","lesscollege_pct","lesshs_whites_pct","lesscollege_whites_pct","rural_pct","ruralurban_cc","POPULATION","LATITUDE","LONGITUDE"
"50","01099","Alabama","Monroe County",6147,4455,10668,1692,0.576209223847019,0.417604049493813,0.158605174353206,5795,4332,144,5741,4914,53,4255,5854,13,0,5910,146,NA,NA,NA,3499,2570,0,21975,16820,54.6666666666667,42.4163822525597,0.618885096700796,45.3333333333333,0.200227531285552,52.1183162684869,37.3014789533561,17.806598407281,28182,21.8331119430021,17.9681729671658,87.6049150607668,14.295652173913,83.8608695652174,79.0445638980406,7,19772,31.4988,-87.364576
"51","01101","Alabama","Montgomery County",33311,64529,99139,-31218,0.336002985706937,0.650894199053854,-0.314891213346917,34003,58916,2959,38332,63085,507,57972,36477,162,58960,32114,2202,NA,NA,NA,23757,33261,0,227392,168750,35.9423374613003,56.6893294399099,3.31146214466648,64.0576625386997,4.35899240078807,52.6192654095131,41.6197579510273,13.2568428088939,45358,8.44776795830501,14.4870462178154,68.5404339250493,6.97953102733515,57.3649436455499,10.4912300589023,2,228954,32.346473,-86.233787
"52","01103","Alabama","Morgan County",39664,13234,53722,26430,0.738319496668032,0.24634228062991,0.491977216038122,37486,11254,1904,35391,13439,493,12325,37448,57,11995,37658,37,NA,NA,NA,22384,6693,0,119555,88065,76.6191292710468,12.0530299861988,7.81146752540672,23.3808707289532,4.31851449123834,50.7766300029275,37.4739659570909,15.7534189285266,46883,8.93143093614495,17.5088074311558,78.5708190606219,14.5957948160232,76.4727206815298,38.5973721650347,3,123421,34.513887,-86.931981
"53","01105","Alabama","Perry County",1339,3860,5230,-2521,0.256022944550669,0.738049713193117,-0.482026768642447,1407,3824,47,1506,4568,25,3656,1496,2,4224,0,36,NA,NA,NA,961,2627,0,9856,7625,29.6266233766234,68.5876623376623,0.953733766233766,70.3733766233766,0.375405844155844,52.6075487012987,41.5178571428571,18.8616071428571,24912,11.7301038062284,23.615552937216,85.5074903214947,13.5311871227364,78.9235412474849,100,8,8511,32.584881,-87.369738
"54","01107","Alabama","Pickens County",5594,4022,9668,1572,0.578609846917666,0.416011584609019,0.162598262308647,5456,3972,114,5124,4455,32,3908,5384,6,5755,0,320,NA,NA,NA,3527,2525,0,20042,15585,54.8548049096897,41.7722782157469,2.42490769384293,45.1451950903103,1.55673086518312,50.7184911685461,35.8547051192496,17.922363037621,31679,12.3249299719888,18.9008804316955,88.8809997159898,11.9912259322447,85.778698513283,100,3,19123,33.284667,-88.074381
"55","01109","Alabama","Pike County",8042,5636,13841,2406,0.581027382414565,0.407196011848855,0.173831370565711,7693,5056,419,7963,6035,109,5037,7835,27,5808,6047,715,NA,NA,NA,5294,3783,0,33277,25630,56.5615890855546,37.4162334345043,2.19370736544761,43.4384109144454,3.88556660756679,52.3244282837996,48.9617453496409,14.2831385040719,33193,9.73429039163833,20.042817820369,76.0118258741972,15.8164150615999,69.3649141072358,51.6793823520472,6,33009,31.786041,-85.946994
"56","01111","Alabama","Randolph County",8559,2203,10837,6356,0.789794223493587,0.203285041985789,0.586509181507797,7705,2291,191,7224,3078,96,2424,7454,9,2389,7512,10,NA,NA,NA,4075,1916,0,22615,17375,75.4366570860049,19.1863807207606,2.92283882378952,24.5633429139951,1.59628565111652,51.2491709042671,35.7638735352642,19.3942073844793,37496,7.97872340425532,22.7386370921213,84.6208090262196,18.9314466943157,83.6545498902171,81.342469340549,6,21967,33.264692,-85.427378
"57","01113","Alabama","Russell County",9864,11228,21329,-1364,0.462468939003235,0.526419428946505,-0.0639504899432697,9210,9579,467,8278,10500,101,9487,9408,26,9327,9545,24,NA,NA,NA,4440,4757,0,58636,43135,48.7158059894945,42.0202605907634,5.07196943857016,51.2841940105055,2.84296336721468,51.3626441094208,42.533597107579,12.603178934443,38400,9.42592807649131,17.4393279402614,82.9858950425223,14.2963256412796,83.0444686540557,35.4089938995599,2,59183,32.414904,-85.054594
"58","01115","Alabama","St. Clair County",36166,7744,44441,28422,0.813798069350375,0.17425350464661,0.639544564703765,31651,5589,1160,29031,5801,316,6635,31279,80,6013,31757,47,NA,NA,NA,15891,3504,0,86576,65815,86.3033635187581,9.35478654592497,2.2650619109222,13.6966364812419,1.75568286823138,49.7574385510996,36.9582794307891,15.2455645906487,54042,6.40097501523461,16.5168015452759,83.8961601225564,15.2424634591961,83.7831151035323,72.7967652793894,1,91103,33.660943,-86.374875
"59","01117","Alabama","Shelby County",79700,33268,114950,46432,0.693344932579382,0.289412788168769,0.403932144410613,73020,22977,5257,71436,20051,1020,24483,75344,205,22396,77209,85,NA,NA,NA,40201,10298,0,205951,149210,78.8959509786308,11.5634301362946,5.75913688207389,21.1040490213692,5.46052216303878,51.3971769984122,38.5902471947211,12.9720176158407,72310,4.62105663951858,8.42630757389384,58.5770085672975,6.14621313110803,56.7302004890839,22.9448701847912,1,223024,33.290336,-86.73899
"60","01119","Alabama","Sumter County",1598,4648,6291,-3050,0.254013670322683,0.738833253854713,-0.48481958353203,1581,4746,84,1586,5421,20,4611,1656,4,5303,0,43,NA,NA,NA,1051,3093,0,13285,10390,24.5765901392548,71.6597666541212,0.293564170116673,75.4234098607452,2.02484004516372,53.8200978547234,43.8765525028227,16.2288295069627,20428,15.2943477410522,20.0169122976564,81.8796810823871,7.60151085930123,61.9924457034939,100,8,12345,32.571003,-88.230925
"61","01121","Alabama","Talladega County",22235,13138,35663,9097,0.623475310545944,0.368393012365757,0.255082298180187,20614,12121,672,19246,13905,222,12632,20446,29,12271,20805,28,NA,NA,NA,11331,7874,0,81057,62160,63.5194986244248,32.0502856014903,2.16144194825863,36.4805013755752,1.54089097795379,51.463784744069,37.0109922647026,16.1466622253476,37923,12.0420788550902,20.1882378154412,86.9090779204543,18.3191791464623,85.1046159616364,55.8153382508415,4,82149,33.376936,-86.165876
"62","01123","Alabama","Tallapoosa County",14963,5859,20991,9104,0.71282930779858,0.279119622695441,0.433709685103139,13594,5519,373,12396,6319,114,5804,13401,17,5613,13602,16,NA,NA,NA,8002,4041,0,40958,31945,69.073196933444,27.0252453733092,2.41222715952927,30.926803066556,1.45759070267103,52.6466136041799,35.0676302553836,19.515113042629,39395,9.80345301391959,20.3597371151851,82.6841923209962,16.3266278958909,79.4117647058823,74.2262591311034,6,41311,32.851728,-85.864016
"63","01125","Alabama","Tuscaloosa County",51117,37765,90172,13352,0.566883289712993,0.418810717295835,0.148072572417158,47723,31762,3215,45748,32048,794,31602,49923,130,34244,22125,1808,NA,NA,NA,25340,17165,0,202471,155400,62.9788957430941,30.9614710254802,3.29232334507164,37.0211042569059,3.52001027307614,51.7600051365381,47.1716937240395,11.7221725580453,48022,6.98995104354548,11.8582274369697,70.6305062725833,9.30201061328014,65.4969896206553,25.5080757849745,3,227036,33.214817,-87.518474
"64","01127","Alabama","Walker County",26002,4834,31170,21168,0.834199550850176,0.155085017645172,0.679114533205005,24266,4497,709,21651,6557,313,5558,23419,49,0,24770,376,NA,NA,NA,12292,4794,0,65593,50325,89.564435229369,5.65761590413611,2.26091198755965,10.435564770631,1.42850609058893,51.2996813684387,36.1181833427347,18.1284588294483,37025,10.9901619720944,21.4450069028992,89.4571910678676,20.995453457765,89.1529073941134,74.087999641914,1,65342,33.834217,-87.250515
"65","01129","Alabama","Washington County",6564,2258,8876,4306,0.739522307345651,0.254393871113114,0.485128436232537,6042,2374,117,5761,2976,41,2463,5830,5,0,5686,75,NA,NA,NA,3215,1726,0,16909,12865,65.0600272044473,24.773789106393,1.29516825359276,34.9399727955527,1.02903779052576,50.3873676740197,37.5303093027382,16.7189070908983,40293,16.1367013372957,20.2620617841027,90.3766053453662,19.456549602666,88.7080235836965,100,8,15388,31.413666,-88.195263
"66","01131","Alabama","Wilcox County",1833,4048,5903,-2215,0.31052007453837,0.685753006945621,-0.375232932407251,1737,4339,42,1679,4868,4,3857,1819,4,4554,0,43,NA,NA,NA,1346,2908,0,11119,8520,27.4305243277273,71.9489162694487,0.557604101088227,72.5694756722727,0,51.776238870402,39.1761849087148,17.7533950894865,24442,20.4010695187166,20.1451417820185,88.6977556780003,14.4664698439477,80.5145508224378,100,9,10600,32.007448,-87.376912
"67","01133","Alabama","Winston County",10195,974,11284,9221,0.903491669620702,0.0863169088975541,0.817174760723148,9228,872,213,8312,1286,116,1269,8817,12,0,9097,106,NA,NA,NA,5351,1391,0,24013,18770,94.2739349519011,0.408112272519052,2.91508766085037,5.72606504809895,1.3076250364386,50.8016491067339,33.3735893057927,20.022487819098,33896,8.73429359485136,23.9956003241866,86.9109644552507,22.8300510576222,87.174811573061,84.8921744812939,6,23540,34.164369,-87.415624
"68","04001","Arizona","Apache County",11442,23293,35183,-11851,0.325213881704232,0.662052695904272,-0.33683881420004,8240,17083,2338,8250,17147,451,34,103,161,17906,7573,1644,NA,NA,NA,5871,13562,1142,72346,50380,18.5718629917342,0.486550742266331,5.94780637492052,81.4281370082658,1.71951455505488,50.5985127028447,45.8546429657479,13.3220910623946,32460,15.8074333671493,21.7582518267403,88.9410632888197,8.91675718376617,76.9625752937691,74.0610755334321,6,66021,35.543654,-109.419015
"69","04003","Arizona","Cochise County",35557,23732,60473,11825,0.587981413192665,0.392439601144312,0.195541812048352,28092,17450,4473,29497,18546,960,10,89,193,15718,33692,0,NA,NA,NA,21662,12709,2068,128177,92915,56.2994921085686,3.71439493824945,34.4032080638492,43.7005078914314,11.4583739672484,49.0696458803061,37.9022757593016,19.7562745266311,45383,8.56710758940933,13.4091708158011,76.837055267605,6.99022813070101,71.4791467225403,36.3010674097422,3,125447,31.603486,-110.072835
"70","04005","Arizona","Coconino County",27052,44698,73346,-17646,0.368827202574101,0.609412919586617,-0.240585717012516,21108,32404,6272,21220,29257,1254,17,90,101,33908,18962,3972,NA,NA,NA,13270,18301,1874,138064,104265,54.6195967087727,1.34285548731023,13.7110325646077,45.3804032912273,4.82529841233051,50.5816143237919,48.946140920153,10.8739425194113,51106,8.2383048130598,11.0853813401061,65.7914394561888,4.44675324675325,53.174025974026,31.4660655701118,3,145101,35.476113,-111.601825
"71","04007","Arizona","Gila County",18377,8943,27678,9434,0.66395693330443,0.323108606113158,0.340848327191271,14182,7003,15512,13455,7697,376,21,84,70,7729,13619,463,NA,NA,NA,8754,4892,888,53179,41290,63.2223246018165,0.552849809135185,18.5486752289438,36.7776753981835,4.24979785253578,50.2961695406081,32.2382895503864,26.3976381654412,40593,12.1299322050432,15.7299582436393,82.262624166818,10.9631147540984,78.4762880562061,41.0619997387914,4,53272,33.844439,-111.015003
"72","04009","Arizona","Graham County",10749,4034,14996,6715,0.716791144305148,0.269005068018138,0.44778607628701,8025,3301,8980,8076,3609,170,17,63,104,4315,6715,729,NA,NA,NA,4985,1919,359,37529,25960,51.4615364118415,1.81193210583815,32.0978443337153,48.5384635881585,4.38594153854353,46.3135175464308,46.3934557275707,12.3158091076234,47422,14.4241042809317,14.5807966602887,86.6759436423726,6.92033293697979,80.4359889021007,46.4373992477163,7,38533,32.867145,-109.808107
"73","04011","Arizona","Greenlee County",2433,1182,3688,1251,0.65970715835141,0.320498915401302,0.339208242950108,1892,1092,2208,1592,1310,72,8,48,30,1454,1497,220,NA,NA,NA,995,792,133,9224,6355,47.7775368603643,1.77797051170859,46.5091066782307,52.2224631396357,4.57502168256722,46.8235039028621,44.7528187337381,11.5242844752819,51813,8.87922210849539,12.1448371448371,87.8031878031878,9.11207183239109,83.2391087462587,46.5686855517364,7,9563,32.985155,-109.259546
"74","04012","Arizona","La Paz County",5129,2236,7460,2893,0.687533512064343,0.299731903485255,0.387801608579089,4003,1575,373,3714,1880,123,9,54,35,1641,3901,0,NA,NA,NA,2109,749,215,20304,15245,58.8849487785658,0.379235618597321,26.1820330969267,41.1150512214342,11.3721434200158,48.9460204885737,28.0732860520095,36.0569345941686,36321,10.5990133897111,24.8422148480708,89.5634068579608,18.4076312806951,87.9297317718171,56.3277856410757,6,16557,33.954185,-114.183775
"75","04013","Arizona","Maricopa County",995665,1040774,2069475,-45109,0.481119607629954,0.502916923374286,-0.0217973157443312,747361,702907,117566,749885,602288,24385,43,101,360,579025,774172,94172,NA,NA,NA,468822,346614,40589,4088549,2723565,56.9181144704393,5.01361240870539,30.2868328103687,43.0818855295607,14.7293330714637,50.5492779956899,41.8866204122783,13.8378432054991,55676,6.80845405166343,13.0519269124124,69.0311366893553,5.09406175193312,62.8825998664754,2.36379969490063,1,4420568,33.490147,-112.044016
"76","04015","Arizona","Mohave County",78535,24831,104705,53704,0.750059691514254,0.237151998471897,0.512907693042357,58282,17455,4206,49168,19533,1309,13,97,106,18697,56207,21,NA,NA,NA,33149,10660,2846,203629,157930,78.2526064558585,0.95173084383855,15.7084698152031,21.7473935441415,6.96904664856185,49.6766177705533,30.4858345324094,26.8586497993901,39856,11.6809528817838,16.145850476272,88.1211778103996,13.354676971226,87.8045859547153,22.9636438112555,3,213267,35.034511,-114.262415
"77","04017","Arizona","Navajo County",27657,23383,51783,4274,0.53409420079949,0.45155746094278,0.0825367398567098,20577,16459,3258,19884,16945,506,11,51,113,19160,16926,2673,NA,NA,NA,13569,12128,1633,108209,76280,41.9271964439187,0.672772135404634,11.0499126690017,58.0728035560813,2.91472982838766,49.8461310981526,43.2431683131717,15.7454555536046,36868,18.525791103391,18.4940865349298,85.5079703224859,9.15276891764634,77.1590874570916,54.1382423289188,4,106717,34.862151,-110.205157
"78","04019","Arizona","Pima County",207758,304981,520735,-97223,0.398970685665454,0.585674095269187,-0.186703409603733,167428,224661,29551,174779,201251,6220,19,91,215,211779,175234,2406,NA,NA,NA,121024,133867,10996,1003338,720405,53.2715794677367,3.19971933685358,36.1059782446195,46.7284205322633,12.9034283561472,50.8074048825022,40.0873882978617,17.8017776661504,46764,9.21411397531199,12.2522375743532,69.1993911444403,5.25012150203655,61.1203351235867,7.52349114472341,2,1043433,32.216427,-110.95803
"79","04021","Arizona","Pinal County",107077,75106,185037,31971,0.57867885882283,0.405897198938591,0.172781659884239,72819,47892,8835,62079,44306,1930,20,96,219,49533,71492,3692,NA,NA,NA,41313,26131,3797,397604,278220,57.8857355559803,4.33370891640929,29.1928652629249,42.1142644440197,9.87288860273035,47.8196899427571,38.4548445186668,18.2274323195944,51190,9.42590034375301,15.0832419130074,81.5285231416966,8.14755064330296,77.106538292115,21.9046225084493,1,425264,33.069323,-111.602135
"80","04023","Arizona","Santa Cruz County",6194,13138,19561,-6944,0.316650477991923,0.671642554061653,-0.354992076069731,3897,11690,846,4235,9486,173,22,57,162,12789,304,1,NA,NA,NA,3175,5819,329,46547,27155,15.2748834511354,0.199798053580252,83.2191118654263,84.7251165488646,32.6444239156122,52.1258083227705,43.300320106559,15.8957612735515,38941,9.74989622249896,25.2067264262386,77.5067750677507,3.57432981316003,54.557270511779,26.8831716575285,4,47669,31.439234,-110.945948
"81","04025","Arizona","Yavapai County",91527,49602,143280,41925,0.638798157453936,0.346189279731993,0.292608877721943,71330,35590,7530,64468,33918,1897,18,96,197,35081,71065,1013,NA,NA,NA,45910,22795,4014,218586,173100,81.1593606177889,0.518331457641386,14.054880001464,18.8406393822111,6.45695515723788,51.092476187862,28.7173011995279,28.2726249622574,46638,8.52598605841348,9.83067218013341,74.4583622589116,7.25871059326203,72.681274508426,33.1971776925884,3,236209,34.628734,-112.273841
"82","04027","Arizona","Yuma County",36534,32210,69926,4324,0.52246660755656,0.460629808654864,0.0618367989016961,25165,24605,3240,23352,18059,542,16,96,71,26225,14729,0,NA,NA,NA,14844,10497,1145,203292,120510,32.7450170198532,1.79643074985735,61.9660389980914,67.2549829801468,26.9208822777089,48.7358085905987,44.9811109143498,17.3897644767133,41467,12.4613886852321,28.2796524934466,85.6134821138662,10.2945381755791,79.3651701458393,10.4295763495461,3,203881,32.641391,-114.605444
"83","05001","Arkansas","Arkansas County",4304,1818,6292,2486,0.684043229497775,0.28893833439288,0.395104895104895,3826,1939,447,3897,2455,142,2341,3684,125,0,4320,1452,NA,NA,NA,2676,2317,103,18569,14105,70.3915127362809,25.7579837363348,2.99423770800797,29.6084872637191,1.12553180031235,52.619957994507,36.7548063977597,17.750013463299,37330,9.11867858355018,17.4813652412711,85.5708120831699,12.533023354116,81.9190531543908,34.7073978652926,6,17149,34.403488,-91.460834
"84","05003","Arkansas","Ashley County",5548,2125,7926,3423,0.699974766590966,0.26810497098158,0.431869795609387,5338,2408,337,4867,2859,195,2346,5106,285,0,5568,1753,NA,NA,NA,3037,3077,132,20989,15710,67.9879937109915,25.9183381771404,5.1455524322264,32.0120062890085,2.59659821811425,51.4745819238649,36.6620610796131,18.114250321597,36352,9.98213488164359,16.1051823952012,86.4127781265258,12.2836349331235,83.9791502753737,51.6816913009655,7,19062,33.17959,-91.877908
"85","05005","Arkansas","Baxter County",15836,4635,21007,11201,0.753843956776313,0.220640738801352,0.533203217974961,14682,4169,915,13688,5172,479,4231,14074,950,0,14947,3754,NA,NA,NA,9681,4673,575,40992,33485,95.2429742388759,0.246389539422326,2.03942232630757,4.75702576112413,2.35411787665886,51.5807962529274,28.1957455113193,30.0717213114754,38115,6.17892112144986,12.7819309686655,82.2618100843009,12.0941207750341,82.1429758383462,65.842025389637,7,41627,36.331791,-92.383935
"86","05007","Arkansas","Benton County",73965,42249,119912,31716,0.61682734004937,0.352333377810394,0.264493962238975,60871,28005,7948,54646,22636,1975,27434,63503,4562,0,73289,20453,NA,NA,NA,43059,16881,2243,245231,162105,74.7376962945142,1.42804131614682,16.0685231475629,25.2623037054858,11.2440923048065,50.457731689713,42.1647344748421,12.78386500891,59016,3.44228006955119,12.7663326552334,69.2770363465741,7.79895464027094,68.2632593332857,25.1600486132132,2,284333,36.335056,-94.230342
"87","05009","Arkansas","Boone County",13652,3064,17114,10588,0.797709477620661,0.17903470842585,0.618674769194811,12235,2926,950,11159,3772,460,2620,12490,729,0,13369,2142,NA,NA,NA,7354,3105,511,37301,28885,94.3406342993485,0.340473445752125,2.30288732205571,5.65936570065146,0.798906195544355,50.979866491515,35.6505187528484,19.7286936007078,38664,8.42787682333874,15.0214263850627,85.0321395775941,15.0362245517465,85.0649613469867,62.1981952686773,7,37373,36.266608,-93.098769
"88","05011","Arkansas","Bradley County",2335,1214,3654,1121,0.639025725232622,0.33223864258347,0.306787082649152,2164,1317,172,2134,1449,69,1343,2019,121,0,2441,801,NA,NA,NA,1326,1471,45,11096,7935,56.4708002883922,29.0465032444124,14.176279740447,43.5291997116078,6.63302090843547,50.5677721701514,37.1485219899063,18.2858687815429,34665,10.9715796430932,20.126615668689,85.7689264046426,13.3461047254151,79.8637718177948,49.5915884602016,7,10545,33.574422,-92.101277
"89","05013","Arkansas","Calhoun County",1636,479,2182,1157,0.749770852428964,0.219523373052246,0.530247479376719,1556,639,74,1458,660,56,773,1336,84,0,1583,418,NA,NA,NA,847,727,42,5210,4180,72.8598848368522,21.8809980806142,3.80038387715931,27.1401151631478,0.595009596928983,48.5796545105566,34.2418426103647,18.5412667946257,35446,6.81244743481918,16.7656587473002,87.9859611231102,15.4281670205237,86.9780608634112,100,9,4739,33.585989,-92.500683
"90","05015","Arkansas","Carroll County",7424,4023,11797,3401,0.6293125370857,0.34101890311096,0.288293633974739,6786,3342,630,6125,3696,362,3318,6771,422,0,7477,2646,NA,NA,NA,4630,3088,356,27690,20185,81.087035030697,0.509209100758397,14.5214879017696,18.912964969303,8.26652221018418,50.743950884796,34.4600938967136,20.9136872517154,38145,6.01106230681633,16.1874935825033,82.3082451997125,12.2010707911957,81.9214753123141,72.8339284413029,6,28260,36.375744,-93.574712
"91","05017","Arkansas","Chicot County",1752,2260,4103,-508,0.427004630757982,0.550816475749452,-0.12381184499147,1716,2350,110,1670,2649,42,2288,1824,90,0,2119,1696,NA,NA,NA,1024,2437,42,11189,8450,39.1366520689963,54.2228974886049,5.16578782733041,60.8633479310037,2.55608186611851,51.2735722584681,36.5269461077844,19.2331754401644,29628,10.7885824866957,19.9275362318841,86.8659420289855,12.5145518044237,82.2176949941793,54.2796610169492,7,10208,33.325951,-91.318357
"92","05019","Arkansas","Clark County",4616,3438,8395,1178,0.549851101846337,0.409529481834425,0.140321620011912,4404,3620,502,4343,3811,255,4087,3947,242,0,5207,2414,NA,NA,NA,2832,4012,123,22684,17945,69.3704813965791,23.5760888732146,4.46570269793687,30.6295186034209,2.89631458296597,52.5260095221301,47.1213189913596,15.6718391818022,35595,7.87155963302752,13.4692945742333,75.2834639677346,11.9465329991646,73.141186299081,54.3770384866275,7,21446,34.099325,-93.123962
"93","05021","Arkansas","Clay County",4086,962,5183,3124,0.78834651746093,0.185606791433533,0.602739726027397,3781,1199,220,3225,1738,147,1527,3286,236,0,3769,677,NA,NA,NA,1943,1912,162,15202,11940,96.0136824102092,0.499934219181687,1.80897250361794,3.98631758979081,1.36166293908696,50.7301670832785,33.982370740692,20.9840810419682,32404,7.02846975088968,20.8842027376989,88.6514983351831,20.8245647599005,88.6741916969581,58.8571783871168,7,14552,36.370287,-90.366417
"94","05023","Arkansas","Cleburne County",10328,1988,12680,8340,0.814511041009464,0.156782334384858,0.657728706624606,9458,2101,526,8693,2620,334,2902,8382,496,0,9590,1902,NA,NA,NA,6669,2797,410,25587,20350,95.0013678821276,0.558877555008403,2.40356431000117,4.99863211787236,1.38742330089499,50.2442646656505,31.2385195607144,25.3800758197522,41717,8.46298031865042,16.6834918442166,84.6182455767494,16.5829145728643,84.6761278922083,75.5217558721602,6,24711,35.507218,-92.037753
